TIME,Index,BTC,ETH,ADA,XLM,MIOTA,XMR,XRP,BCH,LTC,NEO,DASH,XEM,ETC
3/26/2017,974.01,974.01,50.77,0.021678,0.002009,0.638503,19.75,0.009159,555.89,4.07,0.167267,94.31,0.012689,2.28
3/27/2017,972.05,972.05,51.31,0.021678,0.002035,0.638503,19.49,0.009482,555.89,4.07,0.161165,93.63,0.013598,2.36
3/28/2017,1044.58,1044.58,49.71,0.021678,0.001899,0.638503,19.88,0.009568,555.89,4.07,0.186277,84.28,0.01333,2.14
3/29/2017,1046.08,1046.08,50.57,0.021678,0.002056,0.638503,21.06,0.009526,555.89,4.14,0.22065,87.82,0.013594,2.27
3/30/2017,1042.21,1042.21,53.12,0.021678,0.002022,0.638503,20.8,0.010125,555.89,4.18,0.212468,84.42,0.014892,2.33
3/31/2017,1026.64,1026.64,51.75,0.021678,0.00227,0.638503,20.52,0.013049,555.89,7.02,0.210236,79.51,0.013967,2.8
4/1/2017,1071.71,1071.71,50.03,0.021678,0.002349,0.638503,21.42,0.021743,555.89,6.65,0.203606,74.3,0.014921,2.82
4/2/2017,1080.61,1080.61,50.74,0.021678,0.002607,0.638503,20.16,0.021938,555.89,6.86,0.203584,68.26,0.017555,2.75
4/3/2017,1102.95,1102.95,48.82,0.021678,0.004118,0.638503,20.33,0.060291,555.89,7.74,0.205808,56.73,0.01613,2.65
4/4/2017,1145.52,1145.52,43.92,0.021678,0.003152,0.638503,21.31,0.033032,555.89,8.12,0.199874,63.42,0.019975,2.6
4/5/2017,1134.14,1134.14,44.66,0.021678,0.003006,0.638503,19.59,0.037386,555.89,8.25,0.185082,69.12,0.018288,2.68
4/6/2017,1125.81,1125.81,45.22,0.021678,0.00314,0.638503,19.32,0.035672,555.89,11.12,0.184767,74.45,0.017481,2.75
4/7/2017,1178.94,1178.94,42.87,0.021678,0.002808,0.638503,19.31,0.03274,555.89,10.22,0.187871,66.47,0.016591,2.67
4/8/2017,1172.65,1172.65,41.8,0.021678,0.002746,0.638503,20.84,0.036355,555.89,9.34,0.189456,66.08,0.016816,2.71
4/9/2017,1176.57,1176.57,44.28,0.021678,0.00291,0.638503,20.69,0.035799,555.89,9.89,0.189679,67.8,0.018457,2.72
4/10/2017,1187.3,1187.3,43.28,0.021678,0.002752,0.638503,21.8,0.034123,555.89,8.72,0.188842,64.73,0.020442,2.64
4/11/2017,1187.46,1187.46,43.5,0.021678,0.002808,0.638503,21.32,0.033677,555.89,8.91,0.209023,61.3,0.020727,2.6
4/12/2017,1204.81,1204.81,43.46,0.021678,0.002768,0.638503,21.69,0.033002,555.89,8.83,0.198357,60.71,0.019713,2.54
4/13/2017,1201.02,1201.02,46.31,0.021678,0.003021,0.638503,21.47,0.034459,555.89,10.76,0.193966,68.1,0.020804,2.62
4/14/2017,1170.33,1170.33,49.97,0.021678,0.003077,0.638503,20.43,0.034262,555.89,10.13,0.19154,72.61,0.021204,2.63
4/15/2017,1167.3,1167.3,47.65,0.021678,0.003129,0.638503,20.71,0.033528,555.89,10.34,0.192991,70.81,0.021961,2.64
4/16/2017,1172.61,1172.61,49.04,0.021678,0.003389,0.638503,20.46,0.03388,555.89,10.75,0.193672,75.07,0.02451,2.68
4/17/2017,1183.25,1183.25,48.66,0.021678,0.003757,0.638503,20.53,0.0334,555.89,10.6,0.191583,75.32,0.024184,2.63
4/18/2017,1193.77,1193.77,48.32,0.021678,0.003582,0.638503,21.07,0.033638,555.89,10.42,0.19191,75.63,0.026155,2.62
4/19/2017,1212.13,1212.13,50.73,0.021678,0.00373,0.638503,20.4,0.033181,555.89,10.31,0.180622,72.76,0.028398,2.89
4/20/2017,1211.08,1211.08,48.13,0.021678,0.003554,0.638503,19.98,0.030259,555.89,9.63,0.189534,72.18,0.032502,3.15
4/21/2017,1229.42,1229.42,49.64,0.021678,0.003365,0.638503,20.27,0.029727,555.89,10.29,0.184685,71.48,0.02832,3.28
4/22/2017,1222.71,1222.71,48.18,0.021678,0.003465,0.638503,20.12,0.033122,555.89,11.18,0.178943,70.85,0.032812,3.18
4/23/2017,1231.92,1231.92,48.59,0.021678,0.003484,0.638503,19.73,0.031878,555.89,13.07,0.180684,71.18,0.032087,3.23
4/24/2017,1209.63,1209.63,48.87,0.021678,0.003521,0.638503,19.6,0.031236,555.89,13.96,0.177077,68.93,0.031379,3.57
4/25/2017,1250.45,1250.45,50.07,0.021678,0.003849,0.638503,19.67,0.031409,555.89,14.98,0.173606,72.19,0.034407,4.05
4/26/2017,1265.99,1265.99,49.91,0.021678,0.003805,0.638503,19.43,0.03239,555.89,15.21,0.183475,72.04,0.037425,3.97
4/27/2017,1281.88,1281.88,52.81,0.021678,0.003839,0.638503,21.2,0.032827,555.89,14.84,0.184394,71.52,0.049987,4.6
4/28/2017,1317.74,1317.74,62.23,0.021678,0.003971,0.638503,22.37,0.034843,555.89,14.59,0.202194,78.02,0.046927,4.95
4/29/2017,1317.84,1317.84,71.39,0.021678,0.004532,0.638503,22.74,0.044558,555.89,14.4,0.229612,79.67,0.048514,4.88
4/30/2017,1321.87,1321.87,68.54,0.021678,0.004975,0.638503,23.72,0.052807,555.89,15.7,0.271731,94.21,0.047996,5.44
5/1/2017,1348.3,1348.3,79.32,0.021678,0.004835,0.638503,22.77,0.05158,555.89,15.71,0.361689,91.5,0.051264,6.49
5/2/2017,1421.03,1421.03,76.65,0.021678,0.005153,0.638503,23.05,0.054646,555.89,15.92,0.319147,87.91,0.052759,6.94
5/3/2017,1453.78,1453.78,77.25,0.021678,0.004816,0.638503,25.19,0.053905,555.89,15.88,0.314746,86.24,0.051709,6.54
5/4/2017,1490.72,1490.72,79.72,0.021678,0.005198,0.638503,26.11,0.061062,555.89,21.04,0.345096,90.12,0.053315,6.67
5/5/2017,1540.87,1540.87,96.73,0.021678,0.006623,0.638503,28.5,0.080229,555.89,23.47,0.493833,92.87,0.063415,7.68
5/6/2017,1556.81,1556.81,94.91,0.021678,0.010784,0.638503,28.97,0.093429,555.89,26.47,0.572854,99.18,0.072712,7.55
5/7/2017,1579.47,1579.47,97.87,0.021678,0.021414,0.638503,33.45,0.101929,555.89,28.2,0.585263,99.53,0.073338,7.29
5/8/2017,1596.92,1596.92,93.75,0.021678,0.043297,0.638503,30.48,0.14162,555.89,30.37,0.5303,106.55,0.099424,7.11
5/9/2017,1723.89,1723.89,91.23,0.021678,0.039671,0.638503,28.49,0.199198,555.89,28.96,0.496131,101.12,0.124593,6.66
5/10/2017,1756.52,1756.52,91.15,0.021678,0.028423,0.638503,29.94,0.158471,555.89,33.3,0.44926,92.89,0.116019,6.43
5/11/2017,1780.37,1780.37,89.77,0.021678,0.031073,0.638503,29.61,0.185035,555.89,32.66,0.504314,91.62,0.11127,6.62
5/12/2017,1845.76,1845.76,89.43,0.021678,0.037228,0.638503,28.59,0.18276,555.89,30.93,0.480874,91.8,0.109394,6.48
5/13/2017,1723.12,1723.12,88.69,0.021678,0.039963,0.638503,28.51,0.206697,555.89,27.22,0.487873,86.75,0.131123,6.33
5/14/2017,1800.86,1800.86,90.87,0.021678,0.037482,0.638503,28.51,0.215179,555.89,29.09,0.483372,89.56,0.127535,6.17
5/15/2017,1808.44,1808.44,90.78,0.021678,0.038588,0.638503,27.73,0.220069,555.89,28.89,0.477364,89.88,0.125736,6.83
5/16/2017,1741.7,1741.7,92.39,0.021678,0.043404,0.638503,26.37,0.269824,555.89,25.34,0.474567,91.68,0.117196,6.39
5/17/2017,1726.73,1726.73,89.25,0.021678,0.049946,0.638503,26.98,0.355124,555.89,23.24,0.464285,85.64,0.105303,6.24
5/18/2017,1818.7,1818.7,89.84,0.021678,0.048089,0.638503,30.31,0.394931,555.89,25.17,0.533423,83.21,0.120129,5.92
5/19/2017,1897.37,1897.37,97.05,0.021678,0.046302,0.638503,31.82,0.363505,555.89,28.29,0.539752,89.87,0.221122,6.72
5/20/2017,1984.24,1984.24,129.22,0.021678,0.049562,0.638503,35.04,0.328631,555.89,27.68,0.638148,98.83,0.21347,7.99
5/21/2017,2067.03,2067.03,127.54,0.021678,0.053996,0.638503,34.8,0.353164,555.89,27.48,0.665434,100.72,0.225566,7.39
5/22/2017,2043.19,2043.19,158.17,0.021678,0.062549,0.638503,36.31,0.338403,555.89,26.14,0.682007,101.67,0.243594,9
5/23/2017,2191.56,2191.56,170.82,0.021678,0.051216,0.638503,56.31,0.313347,555.89,25.3,0.721726,120.38,0.260135,9.97
5/24/2017,2321.37,2321.37,182.65,0.021678,0.055403,0.638503,45.52,0.325054,555.89,32.12,0.878954,139.1,0.266879,12.02
5/25/2017,2446.24,2446.24,189.85,0.021678,0.050931,0.638503,39.81,0.291834,555.89,34.47,1.74,143.2,0.261542,19.22
5/26/2017,2320.89,2320.89,175.22,0.021678,0.039485,0.638503,38.71,0.245083,555.89,30.33,1.11,118.61,0.204998,16.52
5/27/2017,2196.27,2196.27,159.82,0.021678,0.040732,0.638503,33.43,0.272697,555.89,23.4,0.806824,113.35,0.181294,13.96
5/28/2017,2054.08,2054.08,158.82,0.021678,0.033198,0.638503,36.76,0.212887,555.89,24.01,0.989557,100.42,0.202523,16.56
5/29/2017,2159.43,2159.43,170.13,0.021678,0.035289,0.638503,41.29,0.227189,555.89,24.32,0.921727,107.93,0.206308,16.23
5/30/2017,2255.36,2255.36,195.61,0.021678,0.036753,0.638503,39.83,0.232191,555.89,25.32,0.975403,117.17,0.208259,17.13
5/31/2017,2187.19,2187.19,231.58,0.021678,0.0308,0.638503,41.84,0.20536,555.89,24.29,1.02,121.85,0.185792,18.74
6/1/2017,2288.33,2288.33,230.89,0.021678,0.034424,0.638503,43.74,0.243946,555.89,25.34,1.03,136.47,0.20211,17.62
6/2/2017,2404.03,2404.03,222.29,0.021678,0.043191,0.638503,43.99,0.333645,555.89,28.9,1.25,137.08,0.230059,16.84
6/3/2017,2493.72,2493.72,223.46,0.021678,0.040042,0.638503,42.34,0.30046,555.89,29.04,1.36,145.28,0.226646,17.39
6/4/2017,2547.79,2547.79,224.12,0.021678,0.038989,0.638503,42.88,0.298386,555.89,27.65,1.25,143.88,0.216053,16.36
6/5/2017,2512.4,2512.4,245.26,0.021678,0.039833,0.638503,48.37,0.299862,555.89,28.09,1.27,143.41,0.216285,17.43
6/6/2017,2690.84,2690.84,248.6,0.021678,0.041515,0.638503,55.29,0.294028,555.89,30.84,1.28,145.43,0.236077,17.35
6/7/2017,2869.38,2869.38,264.26,0.021678,0.045483,0.638503,52.91,0.284677,555.89,30.57,1.34,145.25,0.233983,17.5
6/8/2017,2720.49,2720.49,257.99,0.021678,0.046835,0.638503,56.13,0.280902,555.89,28.38,1.27,140.82,0.206673,17.53
6/9/2017,2807.44,2807.44,261.75,0.021678,0.05033,0.638503,55.59,0.289695,555.89,30.19,1.36,144.94,0.218961,17.54
6/10/2017,2828.14,2828.14,282.01,0.021678,0.047365,0.638503,52.37,0.285806,555.89,29.68,1.54,149.13,0.2176,17.45
6/11/2017,2942.41,2942.41,338.79,0.021678,0.042751,0.638503,59.09,0.259445,555.89,30.5,1.69,151.99,0.201793,19.5
6/12/2017,2953.22,2953.22,341.16,0.021678,0.045825,0.638503,49.8,0.273075,555.89,33.23,1.67,187.1,0.218014,21.57
6/13/2017,2680.91,2680.91,395.69,0.021678,0.039688,0.638503,51.98,0.253823,555.89,29.49,1.5,171.27,0.201806,20.26
6/14/2017,2716.88,2716.88,397.59,0.021678,0.041905,0.592347,46.24,0.265823,555.89,30.74,1.81,183.65,0.210344,20.76
6/15/2017,2499.58,2499.58,358.51,0.021678,0.039994,0.528284,45.97,0.278196,555.89,30.22,1.74,163.12,0.200669,18.86
6/16/2017,2469.57,2469.57,361.18,0.021678,0.037467,0.353285,48.19,0.259473,555.89,30.28,1.8,163.63,0.195379,18.33
6/17/2017,2514.01,2514.01,369.88,0.021678,0.037526,0.426762,50.49,0.262358,555.89,36.18,2.8,166.21,0.19292,18.38
6/18/2017,2655.35,2655.35,379.52,0.021678,0.039137,0.420597,49.62,0.268085,555.89,47.44,3.79,178.52,0.206264,23.03
6/19/2017,2549.03,2549.03,371.86,0.021678,0.03831,0.405456,49.03,0.283977,555.89,46.16,5.46,193.21,0.198,22.05
6/20/2017,2591.26,2591.26,370.33,0.021678,0.040357,0.414299,48.17,0.292194,555.89,50.41,11.79,201.37,0.195556,23.02
6/21/2017,2709.43,2709.43,359.54,0.021678,0.039372,0.419439,46.8,0.324623,555.89,47.3,8.04,187.77,0.200239,21.69
6/22/2017,2691.03,2691.03,337.73,0.021678,0.038317,0.413371,47.45,0.299886,555.89,47.72,10.16,179.29,0.191169,20.76
6/23/2017,2707.34,2707.34,336.49,0.021678,0.038643,0.417769,51.43,0.297718,555.89,47.75,6.92,177.03,0.182884,20.8
6/24/2017,2738.52,2738.52,341.63,0.021678,0.040449,0.482769,47.84,0.319188,555.89,47.25,6.87,189.31,0.197523,21.36
6/25/2017,2607.25,2607.25,323.47,0.021678,0.038099,0.514185,45.9,0.310816,555.89,44.49,6.29,182.35,0.185278,20.14
6/26/2017,2590.57,2590.57,302.95,0.021678,0.033454,0.470192,43.49,0.29877,555.89,44.04,5.95,172.96,0.177549,21.53
6/27/2017,2478.45,2478.45,272.69,0.021678,0.030218,0.411989,43.8,0.277288,555.89,41.13,5.35,162.89,0.162366,19.68
6/28/2017,2553.03,2553.03,293.04,0.021678,0.029205,0.399874,47.04,0.275391,555.89,40.82,6.96,177.01,0.164123,19.16
6/29/2017,2567.56,2567.56,328.37,0.021678,0.031839,0.375767,45.09,0.280565,555.89,42.83,8.34,183.17,0.171167,19.62
6/30/2017,2539.24,2539.24,303.15,0.021678,0.029028,0.417167,43.71,0.26606,555.89,41.04,9.72,177.3,0.16381,18.6
7/1/2017,2492.6,2492.6,293.35,0.021678,0.026959,0.402295,40.94,0.262855,555.89,40.4,8.77,181.66,0.159596,18.75
7/2/2017,2436.4,2436.4,275.12,0.021678,0.024477,0.39188,42.51,0.254512,555.89,38.95,7.96,165.61,0.145254,17.74
7/3/2017,2498.56,2498.56,288.41,0.021678,0.025696,0.379055,43.55,0.258977,555.89,41.48,8.06,173.37,0.159409,17.91
7/4/2017,2561,2561,282.19,0.021678,0.026169,0.3749,45.3,0.259841,555.89,46.56,8.22,180.22,0.176291,17.84
7/5/2017,2602.87,2602.87,273.1,0.021678,0.025681,0.396273,45.96,0.255125,555.89,55.27,7.77,183.05,0.187231,18.05
7/6/2017,2608.1,2608.1,268.86,0.021678,0.025503,0.380253,50.11,0.256374,555.89,53.2,7.98,210.34,0.174378,17.77
7/7/2017,2608.59,2608.59,270.35,0.021678,0.025482,0.355803,44.17,0.254858,555.89,51.1,7.83,212.72,0.169279,17.96
7/8/2017,2520.27,2520.27,245.89,0.021678,0.020423,0.286164,46.69,0.239741,555.89,46.64,6.79,196.15,0.155875,16.74
7/9/2017,2572.61,2572.61,251.82,0.021678,0.021628,0.297377,44.91,0.236884,555.89,52.36,7.4,209.64,0.158776,16.97
7/10/2017,2525.25,2525.25,243.01,0.021678,0.019547,0.304476,40.25,0.234067,555.89,49.91,6.91,195.99,0.153407,16.24
7/11/2017,2385.89,2385.89,211.53,0.021678,0.014858,0.214742,36.89,0.196415,555.89,46.27,5.93,173.63,0.13477,15.22
7/12/2017,2332.77,2332.77,197.15,0.021678,0.014322,0.191125,40.43,0.184198,555.89,45.26,5.31,165.03,0.117615,14.69
7/13/2017,2402.7,2402.7,231.81,0.021678,0.018142,0.229099,38.08,0.205873,555.89,48.72,6.68,179.83,0.134372,20.05
7/14/2017,2360.59,2360.59,209.53,0.021678,0.017373,0.212999,35.57,0.200819,555.89,46.36,6.27,171.48,0.122708,18.41
7/15/2017,2230.12,2230.12,199.71,0.021678,0.016244,0.175237,31.97,0.190976,555.89,42.81,5.55,161.28,0.117492,17.6
7/16/2017,1991.98,1991.98,169.57,0.021678,0.017577,0.157961,29.47,0.16948,555.89,38.92,5.03,139.65,0.111093,14.71
7/17/2017,1932.62,1932.62,159.99,0.021678,0.015511,0.180717,34.89,0.150146,555.89,41.19,5.06,132.34,0.097432,14.4
7/18/2017,2233.52,2233.52,195.03,0.021678,0.018731,0.264569,36.47,0.179668,555.89,42.62,5.77,154.5,0.135869,15.51
7/19/2017,2323.08,2323.08,234.94,0.021678,0.018771,0.268162,34.89,0.188498,555.89,44.35,6.04,157.98,0.131952,16.43
7/20/2017,2269.89,2269.89,205.42,0.021678,0.017338,0.233503,40.55,0.170017,555.89,40.96,5.89,154.85,0.126759,14.95
7/21/2017,2838.41,2838.41,226.06,0.021678,0.018993,0.29476,40.25,0.18943,555.89,45.07,7.24,188.58,0.15386,16.12
7/22/2017,2668.63,2668.63,217.86,0.021678,0.019178,0.26339,44.64,0.182168,555.89,45.77,7.39,186.13,0.143531,16.11
7/23/2017,2808.1,2808.1,229.12,0.021678,0.022909,0.273693,42.66,0.193568,555.89,46.63,8.64,195.02,0.176729,16.52
7/24/2017,2732.7,2732.7,226.28,0.021678,0.021671,0.265136,45.55,0.194979,412.58,44.16,8.61,191.11,0.16599,15.84
7/25/2017,2757.5,2757.5,224.37,0.021678,0.022616,0.266827,40.73,0.19228,441.35,44.48,8.48,204.04,0.169655,15.89
7/26/2017,2577.77,2577.77,207.09,0.021678,0.018577,0.250571,45.92,0.177582,407.08,42.29,7.33,195.49,0.157898,14.86
7/27/2017,2538.71,2538.71,204.86,0.021678,0.018937,0.27685,45.29,0.17521,417.1,42.35,7.22,195.08,0.156868,14.81
7/28/2017,2679.73,2679.73,204.32,0.021678,0.018419,0.274876,43.69,0.173211,386.65,42.22,7.75,194,0.171214,14.65
7/29/2017,2807.02,2807.02,193.34,0.021678,0.01693,0.266567,43.95,0.165218,410.56,40.56,7.09,185.11,0.165367,14.16
7/30/2017,2724.39,2724.39,206.74,0.021678,0.017492,0.277339,39.67,0.169494,385.14,41.18,7.27,185.45,0.170664,14.33
7/31/2017,2763.24,2763.24,197.41,0.021678,0.015894,0.255064,39.88,0.16505,346.36,40.34,7.16,173.15,0.160815,13.78
8/1/2017,2871.3,2871.3,204.69,0.021678,0.016102,0.256665,44.08,0.168024,294.6,43.02,7.36,179.2,0.165605,14.02
8/2/2017,2727.13,2727.13,227.01,0.021678,0.017906,0.290135,43.8,0.177531,382.38,43.07,7.85,185.16,0.181929,14.6
8/3/2017,2709.56,2709.56,220.18,0.021678,0.018313,0.286578,43.36,0.173218,448.49,42.19,8.19,183.17,0.221187,14.76
8/4/2017,2806.93,2806.93,225.31,0.021678,0.018846,0.332239,45.18,0.174555,362.18,42.89,10.84,186.92,0.227617,15.37
8/5/2017,2897.63,2897.63,222.85,0.021678,0.0228,0.393176,48.57,0.173865,231.11,43.49,10.39,186.96,0.224013,15.03
8/6/2017,3257.61,3257.61,256.42,0.021678,0.023835,0.40769,47.67,0.185398,212.18,46.84,14.17,193.71,0.229195,15.96
8/7/2017,3212.78,3212.78,261.24,0.021678,0.022697,0.430804,50.4,0.179716,223.76,45.17,15.2,189.07,0.251203,15.33
8/8/2017,3370.22,3370.22,269.1,0.021678,0.0223,0.473874,51.94,0.179602,321.35,45.9,18.73,196.58,0.281566,15.3
8/9/2017,3420.4,3420.4,297.63,0.021678,0.023813,0.547121,50.94,0.192527,345.28,48.59,18.34,203.74,0.274303,15.87
8/10/2017,3341.84,3341.84,296.96,0.021678,0.022993,0.535805,49.31,0.183168,305.21,48.05,21.68,199.56,0.278902,15.4
8/11/2017,3373.82,3373.82,294.5,0.021678,0.02194,0.565525,50.85,0.180175,275.88,46.4,36.32,200.82,0.293714,15.16
8/12/2017,3650.63,3650.63,308.71,0.021678,0.0214,0.655191,49.38,0.179221,327.82,47.05,33.16,206.22,0.293965,15.18
8/13/2017,3880.04,3880.04,310.37,0.021678,0.020234,0.722169,47.69,0.173545,316.29,46.57,36.86,205.59,0.277406,14.78
8/14/2017,4066.1,4066.1,298.03,0.021678,0.018313,0.811738,49.97,0.168376,296.1,45.83,47.63,198.32,0.256873,14.29
8/15/2017,4326.99,4326.99,299.95,0.021678,0.017605,0.97732,48.77,0.16979,298.19,45.81,47.5,199.8,0.256281,14.07
8/16/2017,4200.34,4200.34,289.82,0.021678,0.017378,0.914727,48.82,0.161238,297.97,43.37,46.98,203.85,0.249098,13.69
8/17/2017,4384.44,4384.44,302.81,0.021678,0.017715,1.04,47.37,0.160787,301.02,44.18,45.72,231.58,0.256625,14.23
8/18/2017,4324.34,4324.34,301.7,0.021678,0.017326,1.01,46.97,0.157117,458.67,43.9,40.85,233.84,0.24402,13.89
8/19/2017,4137.75,4137.75,296.18,0.021678,0.016862,0.87158,55.79,0.159553,697.04,47.05,38.86,224.67,0.242342,13.86
8/20/2017,4189.31,4189.31,296.64,0.021678,0.016481,0.971222,54.67,0.154569,772.42,45.38,39.63,288.2,0.254106,13.68
8/21/2017,4090.48,4090.48,300.48,0.021678,0.017669,0.907423,77.99,0.15841,723.7,46.19,38.04,293.77,0.271799,13.89
8/22/2017,3998.35,3998.35,321.06,0.021678,0.01966,0.901778,91.01,0.194971,596.19,47.9,35.16,280.29,0.254965,14.57
8/23/2017,4089.01,4089.01,315.27,0.021678,0.021459,0.842517,90.35,0.240987,690.96,46.71,35.83,290.46,0.25398,14.47
8/24/2017,4137.6,4137.6,317.45,0.021678,0.020465,0.854043,86.47,0.252371,670.03,52.82,39.92,292.96,0.250082,15.36
8/25/2017,4332.82,4332.82,326.11,0.021678,0.019036,0.894733,107.46,0.2172,627.06,50.17,41.96,317.91,0.262673,15.13
8/26/2017,4372.06,4372.06,331.99,0.021678,0.020325,0.915926,137.59,0.218256,641.88,51.17,40.31,315.28,0.26962,15.28
8/27/2017,4345.1,4345.1,334.36,0.021678,0.02112,0.962058,130.76,0.212617,625.89,51.8,38.58,400.42,0.270562,15.27
8/28/2017,4384.45,4384.45,350.04,0.021678,0.019862,0.922464,144.24,0.203425,619.7,61.36,40.23,362.5,0.274706,16.09
8/29/2017,4389.21,4389.21,347.96,0.021678,0.020497,0.876892,133.84,0.224026,596.13,62.39,38.46,357.16,0.280268,15.79
8/30/2017,4570.36,4570.36,369.47,0.021678,0.020057,0.812777,131.95,0.218871,549.32,63.16,33.48,359.59,0.282948,15.8
8/31/2017,4555.59,4555.59,378.44,0.021678,0.021194,0.869553,140.65,0.227558,576.25,64.16,32.93,368.57,0.295006,15.68
9/1/2017,4701.76,4701.76,383.47,0.021678,0.022338,0.842867,141.35,0.255803,588.4,70.86,33.17,377.92,0.336602,16.4
9/2/2017,4901.42,4901.42,387.82,0.021678,0.024058,0.79656,124.93,0.249348,621.96,85.83,31.69,393.53,0.331627,22.04
9/3/2017,4585.27,4585.27,350.23,0.021678,0.020813,0.698855,126.23,0.227229,578.27,78.98,31.77,354.63,0.29817,20.18
9/4/2017,4591.63,4591.63,347.13,0.021678,0.02131,0.744257,106.75,0.228781,608.26,76.73,30.44,356.94,0.307735,18.54
9/5/2017,4228.29,4228.29,297.57,0.021678,0.017857,0.544132,118.78,0.20511,514.9,65.25,21.88,316.88,0.276383,15.82
9/6/2017,4376.59,4376.59,313.8,0.021678,0.01858,0.613529,121.39,0.214951,541.28,71.78,22.97,328.15,0.287124,16.59
9/7/2017,4589.14,4589.14,333.52,0.021678,0.020353,0.739668,120.28,0.226382,636.85,79.88,21.3,346.45,0.301906,19.01
9/8/2017,4605.16,4605.16,329.64,0.021678,0.020058,0.648249,118.19,0.223615,654.37,78.45,30.59,343.53,0.292974,17.86
9/9/2017,4229.81,4229.81,296.17,0.021678,0.017521,0.525939,115.64,0.211293,584.73,67.21,24.63,334.95,0.267915,15.14
9/10/2017,4229.34,4229.34,294.06,0.021678,0.017109,0.561304,113.05,0.209606,546.48,65.8,21.76,323.24,0.266973,14.84
9/11/2017,4122.47,4122.47,289.75,0.021678,0.016276,0.49838,112.72,0.212513,537.19,61.65,22.68,322.02,0.256016,13.62
9/12/2017,4168.88,4168.88,294.63,0.021678,0.017014,0.561696,111.81,0.21486,539.03,66.24,21.87,318.42,0.251443,14.67
9/13/2017,4131.98,4131.98,291.12,0.021678,0.016198,0.592512,111.29,0.20963,509.47,64.32,20.83,324.72,0.247999,14.45
9/14/2017,3875.37,3875.37,276.59,0.021678,0.015355,0.565841,83.13,0.200427,504.22,61.64,20.08,301.11,0.233723,14.05
9/15/2017,3166.3,3166.3,215.22,0.021678,0.011129,0.4457,100.11,0.165035,369.49,41.69,15.81,236.05,0.164483,9.09
9/16/2017,3637.75,3637.75,250.87,0.021678,0.012047,0.479385,94.97,0.181925,424.49,48.13,18.75,284.5,0.211927,10.24
9/17/2017,3606.28,3606.28,245.85,0.021678,0.01171,0.484758,93.81,0.178377,438.9,48.23,20.64,298.59,0.207979,9.92
9/18/2017,3591.09,3591.09,252.23,0.021678,0.011173,0.496796,100.83,0.178309,422.09,48.53,19.91,311.89,0.204058,10.01
9/19/2017,4073.79,4073.79,293.66,0.021678,0.013452,0.608275,97.64,0.189819,480.64,55.68,20.99,333.64,0.249597,11.83
9/20/2017,3916.36,3916.36,282.01,0.021678,0.011781,0.559849,95.33,0.18371,526.74,52.74,19.9,323.78,0.23794,11.44
9/21/2017,3901.47,3901.47,283.26,0.021678,0.012104,0.567586,86.17,0.180981,475.83,51.66,19.65,342.41,0.230329,11.21
9/22/2017,3628.02,3628.02,258.11,0.021678,0.010698,0.499185,88.03,0.171567,417.92,46.65,17.39,331.11,0.211115,10.1
9/23/2017,3629.92,3629.92,264.6,0.021678,0.010755,0.507613,91.76,0.173371,415.31,48.16,18.58,346.76,0.209955,10.21
9/24/2017,3796.15,3796.15,286.21,0.021678,0.011915,0.540538,89.37,0.178175,428.8,49.25,20.17,350.4,0.221619,10.61
9/25/2017,3681.58,3681.58,282.22,0.021678,0.011551,0.524449,93.81,0.175519,419.65,47.62,19.8,330.63,0.216117,10.41
9/26/2017,3928.41,3928.41,292.35,0.021678,0.012077,0.55667,92.75,0.181968,445.36,51.69,26.12,345.08,0.232249,10.87
9/27/2017,3892.94,3892.94,287.02,0.021678,0.012299,0.514224,100.97,0.185297,441.86,51.58,26.32,338.69,0.2281,11.23
9/28/2017,4197.13,4197.13,306.47,0.021678,0.014316,0.549661,97.3,0.202532,456.71,56.21,31.78,345.97,0.243626,12.63
9/29/2017,4171.62,4171.62,299.12,0.021678,0.013816,0.595143,94.44,0.196105,447.66,54.11,30.25,337.93,0.238155,12.77
9/30/2017,4166.11,4166.11,291.48,0.021678,0.013162,0.584318,95.59,0.193824,436.64,52.63,28.59,327.34,0.236294,12.51
10/1/2017,4341.05,4341.05,301.55,0.021678,0.013813,0.62175,93.56,0.197622,433.38,55.14,34.12,326.94,0.235614,12.98
10/2/2017,4395.81,4395.81,302.48,0.024607,0.013697,0.61818,91.52,0.206077,415.87,54.55,35.7,315.95,0.245185,12.74
10/3/2017,4408.46,4408.46,297.48,0.025757,0.012948,0.577182,92.95,0.203209,421.79,53.39,36.65,308.56,0.231024,12.47
10/4/2017,4319.37,4319.37,292.75,0.020864,0.012469,0.560853,90.49,0.203218,404.2,52.28,33.79,296.74,0.223357,12.38
10/5/2017,4229.88,4229.88,292.77,0.021951,0.011881,0.547394,91.91,0.215583,358.42,51.4,31.21,305.39,0.218145,11.97
10/6/2017,4324.46,4324.46,295.15,0.021359,0.014657,0.543216,90.94,0.237726,355.44,51.64,32.5,305.25,0.211733,11.94
10/7/2017,4369.35,4369.35,308.89,0.018414,0.018443,0.504488,91.39,0.233963,363.6,52.14,33.54,307.54,0.211943,12.32
10/8/2017,4429.67,4429.67,311.06,0.020929,0.020691,0.534649,89.74,0.238312,360.09,52.49,35.64,310.25,0.210679,12.28
10/9/2017,4614.52,4614.52,308.67,0.020344,0.0188,0.500356,85.61,0.278758,342.76,53.08,32.04,299.7,0.19476,12.12
